Date;Région;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité
2013-01;Alsace;20095.0;19874.0;221.0;897.0;95.4865653617792
2013-02;Alsace;18263.0;18097.0;166.0;771.0;95.73962535226832
2013-03;Alsace;19138.0;18970.0;168.0;658.0;96.53136531365314
2013-04;Alsace;18846.0;18726.0;120.0;581.0;96.89736195663782
2013-05;Alsace;18659.0;18533.0;126.0;444.0;97.60427345815572
2013-06;Alsace;17810.0;17668.0;142.0;784.0;95.56259904912837
2013-07;Alsace;14462.0;14363.0;99.0;483.0;96.63719278702222
2013-08;Alsace;15416.0;15283.0;133.0;418.0;97.26493489498137
2013-09;Alsace;18800.0;18680.0;120.0;801.0;95.71199143468952
2013-10;Alsace;20430.0;20274.0;156.0;1032.0;94.90973660846404
2013-11;Alsace;18580.0;18468.0;112.0;811.0;95.60862031622266
2013-12;Alsace;17968.0;17780.0;188.0;738.0;95.84926884139485
2014-01;Alsace;19598.0;19405.0;193.0;727.0;96.25354290131408
2014-02;Alsace;17814.0;17957.0;129.0;799.0;95.55048170629838
2014-03;Alsace;19367.0;19212.0;155.0;547.0;97.15282115344576
2014-04;Alsace;18322.0;18188.0;134.0;485.0;97.3334066417418
2014-05;Alsace;18720.0;18566.0;154.0;633.0;96.59054185069482
2014-06;Alsace;16152.0;14943.0;1209.0;652.0;95.63675299471323
2014-07;Alsace;16628.0;16370.0;258.0;549.0;96.64630421502748
2014-08;Alsace;15834.0;15667.0;167.0;393.0;97.49154273313334
2014-09;Alsace;19660.0;19543.0;117.0;500.0;97.44153917003533
2014-10;Alsace;20186.0;19950.0;236.0;905.0;95.46365914786968
2014-11;Alsace;18308.0;18163.0;145.0;625.0;96.55893850134888
2014-12;Alsace;18677.0;18536.0;141.0;689.0;96.28290893396634
2015-01;Alsace;19378.0;19172.0;206.0;653.0;96.59399123722096
2015-02;Alsace;18052.0;17859.0;193.0;637.0;96.43317095022118
2015-03;Alsace;19700.0;19530.0;170.0;704.0;96.39528929851512
2015-04;Alsace;18397.0;18233.0;164.0;521.0;97.14254373937366
2015-05;Alsace;17576.0;17422.0;154.0;432.0;97.520376535415
2015-06;Alsace;19640.0;19391.0;249.0;727.0;96.25083801763704
2015-07;Alsace;17170.0;17012.0;158.0;676.0;96.02633435222197
2015-08;Alsace;16188.0;16081.0;107.0;526.0;96.7290591381133
2015-09;Alsace;19628.0;19475.0;153.0;804.0;95.87163029525033
2015-10;Alsace;19454.0;19261.0;193.0;802.0;95.83614557914956
2015-11;Alsace;18297.0;18130.0;167.0;1056.0;94.1753998896856
2015-12;Alsace;18739.0;18497.0;242.0;740.0;95.99935124614802
2016-01;Alsace;18928.0;18683.0;245.0;995.0;94.67430284215595
2016-02;Alsace;18666.0;18379.0;287.0;904.0;95.08134283693346
2016-03;Alsace;18446.0;18254.0;192.0;757.0;95.85296373397613
2016-04;Alsace;18446.0;18254.0;192.0;757.0;95.85296373397613
2016-05;Alsace;17356.0;17147.0;209.0;647.0;96.22674520324254
2016-06;Alsace;15941.0;15730.0;211.0;895.0;94.31023521932612
2016-07;Alsace;16685.0;16479.0;206.0;635.0;96.1466108380363
2016-08;Alsace;15753.0;15675.0;78.0;385.0;97.5438596491228
2016-09;Alsace;19811.0;19590.0;221.0;696.0;96.44716692189893
2016-10;Alsace;19758.0;19582.0;176.0;1040.0;94.6890001021346
2016-11;Alsace;18981.0;18711.0;270.0;1424.0;92.3895035006146
2016-12;Alsace;19021.0;18670.0;351.0;1088.0;94.17246920192822
2013-01;Aquitaine;8099.0;8014.0;85.0;731.0;90.878462690292
2013-02;Aquitaine;7926.0;7832.0;94.0;912.0;88.35546475995915
2013-03;Aquitaine;8167.0;8081.0;86.0;822.0;89.82799158519985
2013-04;Aquitaine;8329.0;8236.0;93.0;967.0;88.25886352598349
2013-05;Aquitaine;8722.0;8656.0;66.0;833.0;90.37661737523104
2013-06;Aquitaine;8152.0;8052.0;100.0;892.0;88.92200695479384
2013-07;Aquitaine;8883.0;8618.0;265.0;1527.0;82.28127175678812
2013-08;Aquitaine;8740.0;8651.0;89.0;937.0;89.16888221014912
2013-09;Aquitaine;8154.0;8086.0;68.0;869.0;89.25302992827109
2013-10;Aquitaine;8728.0;8618.0;110.0;960.0;88.8605244836389
2013-11;Aquitaine;8374.0;8253.0;121.0;1071.0;87.02290076335878
2013-12;Aquitaine;8802.0;8647.0;155.0;985.0;88.60876604602753
2014-01;Aquitaine;9681.0;9472.0;209.0;790.0;91.6596283783784
2014-02;Aquitaine;8384.0;8223.0;171.0;819.0;90.0401313389274
2014-03;Aquitaine;8679.0;8505.0;174.0;772.0;90.92298647854204
2014-04;Aquitaine;8373.0;8239.0;134.0;629.0;92.36557834688676
2014-05;Aquitaine;8026.0;7927.0;99.0;614.0;92.25432067617004
2014-06;Aquitaine;6195.0;5781.0;414.0;630.0;89.10223144784639
2014-07;Aquitaine;8514.0;8203.0;311.0;1286.0;84.32280872851396
2014-08;Aquitaine;8424.0;8246.0;178.0;990.0;87.9941789958768
2014-09;Aquitaine;8817.0;8671.0;146.0;1038.0;88.02906239188098
2014-10;Aquitaine;9227.0;9045.0;182.0;1060.0;88.2808181315644
2014-11;Aquitaine;8323.0;8171.0;152.0;1032.0;87.3699669563089
2014-12;Aquitaine;9074.0;8794.0;280.0;1364.0;84.48942460768706
2015-01;Aquitaine;8944.0;8636.0;308.0;1014.0;88.25845298749421
2015-02;Aquitaine;8037.0;7823.0;214.0;825.0;89.45417359069411
2015-03;Aquitaine;8388.0;8114.0;274.0;679.0;91.63174759674637
2015-04;Aquitaine;8405.0;8178.0;227.0;1038.0;87.30741012472487
2015-05;Aquitaine;8028.0;7871.0;157.0;893.0;88.65455469444797
2015-06;Aquitaine;8360.0;8115.0;245.0;1146.0;85.87800369685768
2015-07;Aquitaine;8373.0;7990.0;383.0;1186.0;85.15644555694618
2015-08;Aquitaine;8351.0;8192.0;159.0;1004.0;87.744140625
2015-09;Aquitaine;9135.0;8947.0;188.0;970.0;89.1583771096457
2015-10;Aquitaine;8739.0;8470.0;269.0;1036.0;87.76859504132231
2015-11;Aquitaine;8502.0;8219.0;283.0;1370.0;83.33130551161942
2015-12;Aquitaine;8469.0;7920.0;549.0;1109.0;85.99747474747474
2016-01;Aquitaine;8409.0;8135.0;274.0;1045.0;87.15427166564228
2016-02;Aquitaine;8056.0;7844.0;212.0;1028.0;86.89444161142275
2016-03;Aquitaine;8043.0;7873.0;170.0;819.0;89.59735805918963
2016-04;Aquitaine;7742.0;7142.0;154.0;1001.0;85.98431811817419
2016-05;Aquitaine;7233.0;7081.0;152.0;1147.0;83.80172292049146
2016-06;Aquitaine;5478.0;5332.0;146.0;765.0;85.65266316579145
2016-07;Aquitaine;8836.0;8672.0;164.0;1072.0;87.63837638376384
2016-08;Aquitaine;9179.0;9025.0;154.0;980.0;89.14127423822714
2016-09;Aquitaine;9199.0;8983.0;216.0;1307.0;85.45029500166982
2016-10;Aquitaine;8744.0;8586.0;158.0;1166.0;86.41975308641975
2016-11;Aquitaine;8870.0;8743.0;127.0;1135.0;87.01818597735331
2016-12;Aquitaine;9832.0;9613.0;219.0;998.0;89.61822531987933
2017-01;Aquitaine;9699.0;9389.0;310.0;1018.0;89.15752476302056
2017-02;Aquitaine;8570.0;8301.0;269.0;798.0;90.38670039754248
2017-03;Aquitaine;9432.0;9256.0;176.0;617.0;93.33405358686258
2017-04;Aquitaine;8642.0;8445.0;197.0;650.0;92.30313795145057
2017-05;Aquitaine;9389.0;9214.0;175.0;761.0;91.7408291729976
2017-06;Aquitaine;9373.0;9072.0;301.0;1125.0;87.59920634920636
2017-07;Aquitaine;9644.0;9465.0;179.0;1010.0;89.32910723718965
2017-08;Aquitaine;9918.0;9698.0;220.0;822.0;91.52402557228294
2017-09;Aquitaine;9210.0;9061.0;149.0;935.0;89.68105065666042
2017-10;Aquitaine;9688.0;9497.0;191.0;1060.0;88.83858060440139
2017-11;Aquitaine;9465.0;9216.0;249.0;1049.0;88.61762152777777
2017-12;Aquitaine;9810.0;9537.0;273.0;1229.0;87.113348013002
2018-01;Aquitaine;17703.0;17271.0;432.0;1654.0;90.42325285160096
2018-02;Aquitaine;15212.0;14865.0;347.0;1486.0;90.00336360578541
2018-03;Aquitaine;16211.0;15937.0;274.0;1172.0;92.64604379745246
2018-04;Aquitaine;9453.0;9297.0;156.0;732.0;92.12649241690868
2018-05;Aquitaine;9819.0;9615.0;204.0;826.0;91.4092563702548
2018-06;Aquitaine;11696.0;11401.0;295.0;1293.0;88.65888957109026
2018-07;Aquitaine;15562.0;15054.0;508.0;2080.0;86.18307426597582
2018-08;Aquitaine;17137.0;16819.0;318.0;1590.0;90.54640585052618
2018-09;Aquitaine;16291.0;16112.0;179.0;1252.0;92.22939424031776
2018-10;Aquitaine;17275.0;17103.0;172.0;1372.0;91.978015552827
2018-11;Aquitaine;16671.0;16448.0;223.0;1758.0;89.31177042801556
2018-12;Aquitaine;16529.0;16251.0;278.0;1561.0;90.39443726539903
2019-01;Aquitaine;18076.0;17673.0;403.0;1107.0;93.73620777457138
2019-02;Aquitaine;15747.0;15509.0;238.0;893.0;94.242053001483
2019-03;Aquitaine;17077.0;16874.0;203.0;881.0;94.77894986369564
2019-04;Aquitaine;16414.0;16267.0;147.0;894.0;94.50213805742212
2019-05;Aquitaine;17064.0;16834.0;230.0;827.0;95.08910192319004
2019-06;Aquitaine;15704.0;15302.0;402.0;1411.0;90.7781901958275
2019-07;Aquitaine;17537.0;17120.0;417.0;1411.0;91.756416131989
2019-08;Aquitaine;16948.0;16705.0;243.0;1163.0;93.0393607576206
2019-09;Aquitaine;16344.0;16182.0;162.0;1067.0;93.4065934065934
2019-10;Aquitaine;16366.0;14902.0;1464.0;1256.0;91.57092830374148
2019-11;Aquitaine;15128.0;14554.0;574.0;1977.0;86.41620429173074
2019-12;Aquitaine;3888.0;3635.0;253.0;752.0;79.32555123216602
2020-01;Aquitaine;10387.0;10011.0;376.0;1153.0;87.08813021040095
2020-02;Aquitaine;16304.0;16018.0;286.0;1162.0;92.75
2020-03;Aquitaine;9758.0;9287.0;471.0;734.0;92.1
2020-04;Aquitaine;2156.0;2151.0;5.0;158.0;92.7
2020-05;Aquitaine;5861.0;5744.0;117.0;555.0;90.33774373259052
2020-06;Aquitaine;13548.0;13346.0;202.0;783.0;94.13307358009892
2020-07;Aquitaine;16851.0;16493.0;358.0;1215.0;92.63323834353967
2020-08;Aquitaine;17298.0;16856.0;442.0;1410.0;91.64
2013-01;Auvergne;5785.0;5732.0;53.0;431.0;92.4808094905792
2013-02;Auvergne;5229.0;5166.0;63.0;427.0;91.73441734417344
2013-03;Auvergne;5099.0;5045.0;54.0;371.0;92.6461843409316
2013-04;Auvergne;5202.0;5167.0;35.0;342.0;93.38107218889104
2013-05;Auvergne;4996.0;4965.0;31.0;393.0;92.08459214501512
2013-06;Auvergne;5117.0;5067.0;50.0;414.0;91.82948490230906
2013-07;Auvergne;5564.0;5451.0;113.0;590.0;89.17629792698588
2013-08;Auvergne;5580.0;5518.0;62.0;448.0;91.88111634650237
2013-09;Auvergne;5887.0;5803.0;84.0;441.0;92.40048250904704
2013-10;Auvergne;6239.0;6145.0;94.0;715.0;88.36452400325467
2013-11;Auvergne;5854.0;5546.0;308.0;721.0;86.99963937973314
2013-12;Auvergne;5092.0;5001.0;91.0;656.0;86.88262347530494
2014-01;Auvergne;6364.0;6305.0;59.0;581.0;90.78509119746234
2014-02;Auvergne;5202.0;5152.0;50.0;283.0;94.50698757763976
2014-03;Auvergne;5544.0;5489.0;55.0;286.0;94.78957915831664
2014-04;Auvergne;4559.0;4497.0;62.0;291.0;93.52901934623084
2014-05;Auvergne;5047.0;4956.0;91.0;333.0;93.28087167070218
2014-06;Auvergne;3728.0;3614.0;114.0;319.0;91.1732152739347
2014-07;Auvergne;5262.0;5220.0;42.0;288.0;94.48275862068964
2014-08;Auvergne;5113.0;5061.0;52.0;259.0;94.88243430152144
2014-09;Auvergne;5168.0;5061.0;107.0;337.0;93.34123690970164
2014-10;Auvergne;6150.0;6026.0;124.0;372.0;93.82675074676402
2014-11;Auvergne;5527.0;5403.0;124.0;380.0;92.96687025726447
2014-12;Auvergne;5796.0;5666.0;130.0;374.0;93.39922343805154
2015-01;Auvergne;6155.0;6039.0;116.0;320.0;94.7011094552078
2015-02;Auvergne;5418.0;5294.0;124.0;340.0;93.57763505855684
2015-03;Auvergne;5652.0;5602.0;50.0;224.0;96.00142806140664
2015-04;Auvergne;5670.0;5622.0;48.0;182.0;96.76271789398793
2015-05;Auvergne;5591.0;5534.0;57.0;203.0;96.331767256957
2015-06;Auvergne;6234.0;6171.0;63.0;307.0;95.02511748501053
2015-07;Auvergne;6094.0;5987.0;107.0;361.0;93.97026891598463
2015-08;Auvergne;5983.0;5899.0;84.0;429.0;92.72758094592304
2015-09;Auvergne;6106.0;5988.0;118.0;359.0;94.00467601870407
2015-10;Auvergne;5725.0;5607.0;118.0;346.0;93.82914214374888
2015-11;Auvergne;5200.0;5017.0;183.0;555.0;88.9376121187961
2015-12;Auvergne;5739.0;5680.0;59.0;317.0;94.41901408450704
2016-01;Auvergne;5610.0;5515.0;95.0;307.0;94.4333635539438
2016-02;Auvergne;5474.0;5382.0;92.0;295.0;94.51876625789669
2016-03;Auvergne;5257.0;5203.0;54.0;321.0;93.83048241399192
2016-04;Auvergne;5118.0;5028.0;90.0;354.0;92.95942720763723
2016-05;Auvergne;4872.0;4778.0;94.0;390.0;91.8375889493512
2016-06;Auvergne;3768.0;3673.0;95.0;275.0;92.51293220800436
2016-07;Auvergne;5152.0;5082.0;70.0;308.0;93.93939393939394
2016-08;Auvergne;4874.0;4806.0;68.0;236.0;95.08947149396587
2016-09;Auvergne;5411.0;5308.0;103.0;358.0;93.25546345139412
2016-10;Auvergne;5251.0;5142.0;109.0;364.0;92.92104239595488
2016-11;Auvergne;4808.0;4688.0;120.0;433.0;90.7636518771331
2016-12;Auvergne;5460.0;5312.0;148.0;488.0;90.8132530120482
2017-01;Auvergne;5604.0;5443.0;161.0;465.0;91.45691714128236
2017-02;Auvergne;4732.0;4653.0;79.0;366.0;92.13410702772404
2017-03;Auvergne;5466.0;5308.0;158.0;411.0;92.2569706103994
2017-04;Auvergne;3995.0;3956.0;39.0;223.0;94.36299292214358
2017-05;Auvergne;4406.0;4333.0;73.0;292.0;93.26102007846757
2017-06;Auvergne;4335.0;4270.0;65.0;261.0;93.88758782201404
2017-07;Auvergne;4492.0;4428.0;64.0;334.0;92.45709123757904
2017-08;Auvergne;4762.0;4695.0;67.0;316.0;93.26943556975506
2017-09;Auvergne;4556.0;4496.0;60.0;237.0;94.7
2017-10;Auvergne;4742.0;4683.0;59.0;321.0;93.1454196028187
2017-11;Auvergne;4570.0;4500.0;70.0;373.0;91.71111111111112
2017-12;Auvergne;1390.0;1360.0;30.0;105.0;92.27941176470588
2018-01;Auvergne-Rhône-Alpes;34277.0;33671.0;606.0;3874.0;88.49455020640907
2018-02;Auvergne-Rhône-Alpes;31153.0;30759.0;394.0;3757.0;87.78568874150655
2018-03;Auvergne-Rhône-Alpes;33527.0;32809.0;718.0;3741.0;88.59764089121887
2018-04;Auvergne-Rhône-Alpes;13039.0;12785.0;254.0;1620.0;87.32890105592492
2018-05;Auvergne-Rhône-Alpes;14740.0;14523.0;217.0;1650.0;88.63871101012188
2018-06;Auvergne-Rhône-Alpes;18208.0;17923.0;285.0;2507.0;86.01238631925459
2018-07;Auvergne-Rhône-Alpes;29506.0;28956.0;550.0;3882.0;86.5934521342727
2018-08;Auvergne-Rhône-Alpes;30416.0;30057.0;359.0;2958.0;90.15869847290148
2018-09;Auvergne-Rhône-Alpes;31732.0;31096.0;636.0;3638.0;88.3007460766658
2018-10;Auvergne-Rhône-Alpes;33504.0;32624.0;880.0;4429.0;86.42410495340853
2018-11;Auvergne-Rhône-Alpes;31902.0;31345.0;557.0;4576.0;85.40118041154889
2018-12;Auvergne-Rhône-Alpes;30087.0;29524.0;563.0;3593.0;87.83023980490448
2019-01;Auvergne-Rhône-Alpes;32849.0;32514.0;335.0;3135.0;90.35799963092822
2019-02;Auvergne-Rhône-Alpes;29887.0;29460.0;427.0;2787.0;90.5397148676171
2019-03;Auvergne-Rhône-Alpes;32375.0;31833.0;542.0;2740.0;91.392580027016
2019-04;Auvergne-Rhône-Alpes;29876.0;29387.0;489.0;2518.0;91.43320604237776
2019-05;Auvergne-Rhône-Alpes;31213.0;30725.0;488.0;2240.0;92.71
2019-06;Auvergne-Rhône-Alpes;29396.0;28968.0;428.0;2744.0;90.5274341135748
2019-07;Auvergne-Rhône-Alpes;30685.0;29880.0;805.0;2994.0;89.98120238762655
2019-08;Auvergne-Rhône-Alpes;29485.0;29147.0;338.0;2021.0;93.06744908054996
2019-09;Auvergne-Rhône-Alpes;30403.0;30073.0;330.0;2637.0;91.23004198208324
2019-10;Auvergne-Rhône-Alpes;30776.0;28960.0;1816.0;3513.0;87.86903549965518
2019-11;Auvergne-Rhône-Alpes;29785.0;28751.0;1034.0;3736.0;87.00605318642454
2019-12;Auvergne-Rhône-Alpes;10846.0;10270.0;576.0;1388.0;86.48825065274151
2020-01;Auvergne-Rhône-Alpes;24279.0;23486.0;793.0;2105.0;89.79458612585952
2020-02;Auvergne-Rhône-Alpes;36026.0;35182.0;844.0;2970.0;91.56
2020-03;Auvergne-Rhône-Alpes;21862.0;21366.0;496.0;1759.0;91.8
2020-04;Auvergne-Rhône-Alpes;4490.0;4473.0;17.0;138.0;96.9
2020-05;Auvergne-Rhône-Alpes;14682.0;14449.0;233.0;919.0;93.63969824901378
2020-06;Auvergne-Rhône-Alpes;25376.0;25102.0;274.0;1894.0;92.45478447932436
2020-07;Auvergne-Rhône-Alpes;32029.0;31499.0;530.0;2562.0;91.86640845741134
2020-08;Auvergne-Rhône-Alpes;34532.0;33834.0;698.0;2764.0;91.83
2020-09;Auvergne-Rhône-Alpes;37066.0;36348.0;718.0;2828.0;92.21965445141412
2020-10;Auvergne-Rhône-Alpes;36181.0;35365.0;816.0;3249.0;90.81
2020-11;Auvergne-Rhône-Alpes;31998.0;31480.0;518.0;1996.0;93.66
2020-12;Auvergne-Rhône-Alpes;31995.0;31424.0;571.0;2049.0;94.48
2021-01;Auvergne-Rhône-Alpes;30936.0;30110.0;826.0;2157.0;92.84
2021-02;Auvergne-Rhône-Alpes;34418.0;33862.0;556.0;1828.0;94.6
2021-03;Auvergne-Rhône-Alpes;33174.0;32611.0;563.0;2168.0;93.35
2021-04;Auvergne-Rhône-Alpes;30157.0;29697.0;460.0;1776.0;94.02
2021-05;Auvergne-Rhône-Alpes;30628.0;29909.0;719.0;2477.0;91.72
2021-06;Auvergne-Rhône-Alpes;31185.0;30334.0;851.0;2526.0;91.67
2021-07;Auvergne-Rhône-Alpes;29006.0;28419.0;587.0;2294.0;91.93
2021-08;Auvergne-Rhône-Alpes;29347.0;28799.0;548.0;2032.0;92.94419945136984
2021-09;Auvergne-Rhône-Alpes;32333.0;31775.0;558.0;2148.0;93.23996852871754
2021-10;Auvergne-Rhône-Alpes;37326.0;36707.0;619.0;2732.0;92.55727790339718
2021-11;Auvergne-Rhône-Alpes;36916.0;36145.0;771.0;3075.0;91.4925992530087
2021-12;Auvergne-Rhône-Alpes;36944.0;35776.0;1168.0;2824.0;92.10644007155636
2022-01;Auvergne-Rhône-Alpes;36846.0;36444.0;638.0;2284.0;93.73
2022-02;Auvergne-Rhône-Alpes;33314.0;32892.0;422.0;1761.0;94.64611455673112
2022-03;Auvergne-Rhône-Alpes;40110.0;39466.0;644.0;2406.0;93.90361323671009
2022-04;Auvergne-Rhône-Alpes;37544.0;36925.0;619.0;2365.0;93.59512525389304
2022-05;Auvergne-Rhône-Alpes;39543.0;38928.0;615.0;2781.0;92.85604192355116
2022-06;Auvergne-Rhône-Alpes;38657.0;38023.0;1031.0;4185.0;88.99000000000001
2022-07;Auvergne-Rhône-Alpes;35756.0;34787.0;969.0;3292.0;90.5366947422888
2022-08;Auvergne-Rhône-Alpes;36375.0;35712.0;663.0;2799.0;92.16229838709675
2022-09;Auvergne-Rhône-Alpes;38345.0;37660.0;685.0;3041.0;91.92511949017526
2022-10;Auvergne-Rhône-Alpes;35729.0;35034.0;695.0;3268.0;90.67191870754124
2022-11;Auvergne-Rhône-Alpes;36048.0;35132.0;916.0;3640.0;89.63907548673575
2022-12;Auvergne-Rhône-Alpes;35962.0;34738.0;1224.0;3342.0;90.37941159537108
2023-01;Auvergne-Rhône-Alpes;37715.0;36724.0;991.0;2808.0;92.35377409868208
2023-02;Auvergne-Rhône-Alpes;32795.0;31902.0;893.0;2964.0;90.70904645476772
2023-03;Auvergne-Rhône-Alpes;24858.0;24053.0;805.0;1999.0;91.68918638007732
2023-04;Auvergne-Rhône-Alpes;33335.0;32647.0;688.0;2720.0;91.66845345667288
2023-05;Auvergne-Rhône-Alpes;37212.0;36378.0;834.0;3127.0;91.40414536258176
2023-06;Auvergne-Rhône-Alpes;37664.0;36571.0;1093.0;4014.0;89.02409012605617
2023-07;Auvergne-Rhône-Alpes;35123.0;34129.0;994.0;3168.0;90.7175715667028
2023-08;Auvergne-Rhône-Alpes;35468.0;34747.0;721.0;3049.0;91.22514173885516
2023-09;Auvergne-Rhône-Alpes;38046.0;37283.0;763.0;3199.0;91.41968189255157
2023-10;Auvergne-Rhône-Alpes;38036.0;36851.0;1185.0;4256.0;88.45078830967952
2023-11;Auvergne-Rhône-Alpes;37716.0;36489.0;1227.0;4857.0;86.68913919263339
2023-12;Auvergne-Rhône-Alpes;38146.0;37204.0;942.0;3795.0;89.79948392645952
2024-01;Auvergne-Rhône-Alpes;40119.0;39430.0;689.0;3246.0;91.76768957646462
2024-02;Auvergne-Rhône-Alpes;37307.0;36705.0;602.0;2707.0;92.6249829723471
2013-01;Basse Normandie;3331.0;3297.0;34.0;311.0;90.5671822869275
2013-02;Basse Normandie;3013.0;2991.0;22.0;185.0;93.81477766633232
2013-03;Basse Normandie;3283.0;2808.0;475.0;251.0;91.06125356125357
2013-04;Basse Normandie;3221.0;3137.0;84.0;190.0;93.94325788970356
2013-05;Basse Normandie;3178.0;3009.0;169.0;173.0;94.25058158856764
2013-06;Basse Normandie;3186.0;3063.0;123.0;183.0;94.0254652301665
2013-07;Basse Normandie;3815.0;3786.0;29.0;259.0;93.15900686740623
2013-08;Basse Normandie;3721.0;3691.0;30.0;226.0;93.87699810349498
2013-09;Basse Normandie;3239.0;3144.0;95.0;167.0;94.6882951653944
2013-10;Basse Normandie;3397.0;3278.0;119.0;262.0;92.00732153752288
2013-11;Basse Normandie;3098.0;2878.0;220.0;220.0;92.35580264072271
2013-12;Basse Normandie;3273.0;3050.0;223.0;232.0;92.3934426229508
2014-01;Basse Normandie;3318.0;3303.0;15.0;128.0;96.12473508931276
2014-02;Basse Normandie;3029.0;2989.0;20.0;140.0;95.31615925058549
2014-03;Basse Normandie;3233.0;3184.0;49.0;136.0;95.7286432160804
2014-04;Basse Normandie;3155.0;3138.0;17.0;117.0;96.2715105162524
2014-05;Basse Normandie;3104.0;3072.0;32.0;161.0;94.75911458333331
2014-06;Basse Normandie;2466.0;2287.0;179.0;178.0;92.21687800612156
2014-07;Basse Normandie;3731.0;3704.0;27.0;173.0;95.329373650108
2014-08;Basse Normandie;3615.0;3586.0;29.0;179.0;95.00836586726156
2014-09;Basse Normandie;3250.0;3207.0;43.0;165.0;94.85500467726848
2014-10;Basse Normandie;3325.0;3291.0;34.0;252.0;92.34275296262534
2014-11;Basse Normandie;2964.0;2942.0;22.0;195.0;93.37185588035352
2014-12;Basse Normandie;3126.0;3079.0;47.0;232.0;92.46508606690485
2015-01;Basse Normandie;3275.0;3245.0;30.0;162.0;95.00770416024652
2015-02;Basse Normandie;3014.0;2975.0;39.0;116.0;96.10084033613444
2015-03;Basse Normandie;3265.0;3244.0;21.0;134.0;95.86929716399509
2015-04;Basse Normandie;3223.0;3205.0;18.0;120.0;96.25585023400936
2015-05;Basse Normandie;3065.0;3057.0;8.0;94.0;96.92508995747464
2015-06;Basse Normandie;3311.0;3276.0;35.0;159.0;95.14652014652016
2015-07;Basse Normandie;3731.0;3682.0;49.0;191.0;94.81260184682236
2015-08;Basse Normandie;3672.0;3640.0;32.0;190.0;94.78021978021978
2015-09;Basse Normandie;3165.0;3121.0;44.0;151.0;95.16180711310476
2015-10;Basse Normandie;3045.0;2899.0;146.0;185.0;93.6184891341842
2015-11;Basse Normandie;2842.0;2658.0;184.0;263.0;90.1053423626787
2015-12;Basse Normandie;3269.0;3182.0;87.0;204.0;93.58893777498427
2016-01;Basse Normandie;3211.0;3153.0;58.0;185.0;94.1325721535046
2016-02;Basse Normandie;3121.0;3051.0;70.0;147.0;95.18190757128812
2016-03;Basse Normandie;3098.0;3051.0;47.0;186.0;93.90363815142577
2016-04;Basse Normandie;3123.0;3083.0;40.0;185.0;93.9993512812196
2016-05;Basse Normandie;2736.0;2701.0;35.0;237.0;91.22547204738986
2016-06;Basse Normandie;2295.0;2252.0;43.0;258.0;88.54351687388987
2016-07;Basse Normandie;3465.0;3430.0;35.0;232.0;93.23615160349854
2016-08;Basse Normandie;3507.0;3479.0;28.0;202.0;94.1937338315608
2016-09;Basse Normandie;3146.0;3122.0;24.0;145.0;95.35554131966688
2016-10;Basse Normandie;3170.0;3146.0;24.0;177.0;94.37380801017164
2016-11;Basse Normandie;2988.0;2898.0;90.0;421.0;85.4727398205659
2016-12;Basse Normandie;3169.0;3103.0;66.0;198.0;93.61907831131164
2017-01;Basse Normandie;3226.0;3190.0;36.0;201.0;93.69905956112852
2017-02;Basse Normandie;2949.0;2911.0;38.0;164.0;94.3661971830986
2017-03;Basse Normandie;3313.0;3266.0;47.0;185.0;94.33557868952848
2017-04;Basse Normandie;3030.0;3006.0;24.0;128.0;95.7418496340652
2017-05;Basse Normandie;3133.0;3102.0;31.0;234.0;92.45647969052224
2017-06;Basse Normandie;3237.0;3205.0;32.0;258.0;91.95007800312013
2017-07;Basse Normandie;3488.0;3464.0;24.0;252.0;92.72517321016166
2017-08;Basse Normandie;3457.0;3509.0;38.0;179.0;94.89883157594755
2017-09;Basse Normandie;3117.0;3101.0;16.0;192.0;93.80844888745564
2017-10;Basse Normandie;3247.0;3214.0;33.0;274.0;91.47479775980088
2017-11;Basse Normandie;3107.0;3044.0;63.0;292.0;90.40735873850196
2017-12;Basse Normandie;3120.0;3061.0;59.0;256.0;91.63672002613524
2013-01;Bourgogne;8400.0;8332.0;68.0;625.0;92.49879980796928
2013-02;Bourgogne;7418.0;7337.0;81.0;630.0;91.41338421698242
2013-03;Bourgogne;7949.0;7646.0;303.0;634.0;91.70808265759874
2013-04;Bourgogne;7492.0;7403.0;89.0;654.0;91.16574361745238
2013-05;Bourgogne;7507.0;7429.0;78.0;806.0;89.15062592542738
2013-06;Bourgogne;7452.0;6707.0;745.0;707.0;89.45877441479051
2013-07;Bourgogne;7613.0;7558.0;55.0;688.0;90.89706271500395
2013-08;Bourgogne;7234.0;7191.0;43.0;448.0;93.7699902656098
2013-09;Bourgogne;7489.0;7227.0;262.0;693.0;90.4109589041096
2013-10;Bourgogne;8123.0;7991.0;132.0;916.0;88.53710424227256
2013-11;Bourgogne;7344.0;7270.0;74.0;964.0;86.74002751031637
2013-12;Bourgogne;7892.0;7605.0;287.0;749.0;90.15121630506246
2014-01;Bourgogne;8282.0;8240.0;42.0;516.0;93.7378640776699
2014-02;Bourgogne;7129.0;6980.0;149.0;455.0;93.4813753581662
2014-03;Bourgogne;7505.0;7334.0;171.0;528.0;92.80065448595582
2014-04;Bourgogne;7653.0;7583.0;70.0;503.0;93.36674139522616
